itemKey,title,ISBN,extra,date,creators
N5UUKHRJ,"Site readings",,,"1993-00-00 1993","George, Anne; Workshop, Women's Studio"
CFAPYVKM,"Sites and Passages",,,"1992-00-00 1992","Davids, Betsy"
86YBPSEL,Six,,,"1971-00-00 1971",various
BM8GGVK3,"Six arcs",0-930378-10-5,,"1978-00-00 1978","Mangold, Robert"
HLMDDIS6,"Six fairy tales from the Brothers Grimm",0-902825-00-3,,"1970-00-00 1970","Hockney, with original etchings David"
7JAIH2G9,"Six geometric figures and all their double combinations",,,"1980-00-00 1980","LeWitt, Sol; Galerie Yvon Lambert"
GVKIXEWQ,"Six hands and a cheese sandwich",978-3-86874-008-0,,"2011-00-00 2011","Pichler, Michalis; Pichler, Michalis; Sowden, Tom; Galerija P74 (Ljubljana)"
J79GJD6N,"Six hands and a cheese sandwich",,,"1971-00-00 1971","Ruscha, Edward; Fisher, Joel"
A3KRCP6E,"Six phototext sequences",,,"1973-00-00 1973","Breakwell, Ian"
389MJN4F,"Six souvenirs de jeunesse",,"OCLC: 32641242","1971-00-00 1971","Boltanski, Christian"
LWKS44SL,"Six Tales Being of the Book of Lies and Wisdom",,,,"Amico, Samuel D."
MJY3ATXT,"Six wall drawings : arcs with straight lines, non-straight lines and broken lines",,,"1973-00-00 1973","LeWitt, Sol"
V5WM777I,"Sixth series - nocturnes instrument",,,,"Young, Karl"
G7CL4456,"Sixteen Google street views",,,"2012-00-00 2012","Rafman, Jon"
9MVQEKAY,"Sixteen works",,,"1984-00-00 1984","Long, Richard"
2XPGM2Y8,"Sixtytwo gasoline stations",,,"2007-00-00 2007","Lester, Gabriel"
ZCVPRUCJ,"Självbiografi",,,"1967-00-00 1967","Hodell, Åke"
HMJBYWTI,"Teatime accounts",,,"2003-00-00 2003","Allison Brown"
IHD4IRIR,"Ten gospels and a nightingale",,,"1981-00-00 1981","Tetenbaum, Barbara"
C35V4GE9,"Ten isometric drawings for ten vertical constructions",0-930378-00-8,"Additional WorldCat Record [http://www.worldcat.org/oclc/845155027]","1977-00-00 1977","Sandback, Fred"
9KLFPRNV,"Skim milk & soft wax.",978-1-893125-60-5,,"2008-00-00 2008","Women's Studio Workshop; Leventhal, Dani"
BH4UZFQC,"Skute awabo",,,"1992-00-00 1992","Campbell, Ken; Campbell, Ken; Horner, Cedric; Macfie, Harry"
63PL2Y3P,"Skyline Ridge",,,"1975-00-00 1975","Fulton, Hamish"
ZV7ZY9T9,Skystones,,,,"Weier, Debra"
D3FWFMZE,"Sleep memory",,,"1988-00-00 1988","Hollander, Gad; Hadrill, Robert"
XB3YVX25,Sleeper,,,"2007-00-00 2007","Robinson, Lisa Beth"
DCSVMFNW,"Sleepers awake.",,,"1946-00-00 1946","Patchen, Kenneth"
WTGU4KKL,"Sleepers, dreamers & screamers",,"OCLC: 156907104","2006-00-00 2006","Martin, Emily"
2ZDTM2HT,"Sleeping inside the glacier",,,"1997-00-00 1997","Kelly, Bill; Burgess, Michele; Brock, David; Alcosser, Sandra; Cowlishaw, Julia; Martin, Nelle; Brighton Press"
RBB6Y7BA,Slices,,"ID: VCU_ALMA21372325280001101","2004-00-00 2004","Martin, Emily"
LLMVL4I6,"Slurring at bottom: a printer's book of errors.",,"OCLC: 47694751","2001-00-00 2001","Press Collection (Library of Congress); Price, Robin; Robin Price (Publisher); Larned, Emily K"
TVGXKZ8Y,"Små flicker = Small girls = Kleine Mädchen = Petites filles",,"OCLC: 50686101","1980-00-00 1980","Gette, Paul Armand"
ATDK9QUI,"Small gifts",,,"2004-00-00 2004","Kunc, Karen S; Blue Heron Press"
8S35MRGV,"Small oddities",,,"1989-00-00 1989","Deschamps, F; Vinal, Joe; State University of New York College at New Paltz; Art Gallery"
PBYCLWX6,"Small, medium, large, extra-large: Office for Metropolitan Architecture, Rem Koolhaas, and Bruce Mau",978-1-885254-86-3,,"1998-00-00 1998","Mau, Bruce; Koolhaas, Rem; Sigler, Jennifer; Werlemann, Hans; Office for Metropolitan Architecture"
GECGWXVH,Smithsonian,,,"1973-00-00 1973","Smith, Keith A.; Sheridan, Sonia Landy"
V3Z7VZY2,Snow,,,"1970-00-00 1970","Roth, Dieter"
ZXMNFG2K,"Snow dancing",978-0-9517541-1-5,,"1995-00-00 1995","Parreno, Philippe; Gillick, Liam; Wendler, Jack"
8Q998LGN,"Snow job: book number 115",,,"1986-00-00 1986","Smith, Keith A"
8WFNRA4D,Snow-White,978-4-902070-27-9,"OCLC: 86077198","2006-00-00 2006","Richter, Gerhard"
N8IU9CD8,"So you want to be a panzer leader","090080548X :",,"1975-00-00 1975","Finlay, Ian"
9T8UFUH5,"Soap story : an artist's book",,,"1999-00-00 1999","Lorenz, Angela"
Q2MVMBL7,"Soft Where, Inc., v. 2",978-0-915596-27-0,,"1982-00-00 1982","Marcus, Aaron"
JS5IYGXG,"Soft Where, Inc.: the work of Aaron Marcus.",978-0-915596-07-2,,"1975-00-00 1975","Marcus, Aaron"
DBAXUZ5E,Sol,,"OCLC: 421947862","1997-00-00 1997","Villers, Bernard"
KWM6SZB8,"Sol Lewitt: [cubes].",,,"1984-00-00 1984","LeWitt, Sol"
SRNGAMWB,"Sol LeWitt: Ace/ Los Angeles, Dec. 2 1968 to Jan. 11 1969",,,"1968-00-00 1968","LeWitt, Sol"
JMQHCLL8,"Sol Lewitt: Chicago",978-0-9507516-8-9,,"2002-00-00 2002","LeWitt, Sol; Spacex Gallery; Morning Star Publications (Edinburgh, Scotland)"
UK2FP3JV,"Sol LeWitt: four basic kinds of straight lines.",,,"1969-00-00 1969","LeWitt, Sol"
NPW38MV2,"Sol Lewitt: lines and formes.",978-2-900982-06-8,,"1989-00-00 1989","LeWitt, Sol"
Q6WD9797,"Sol Lewitt.",,,"1973-00-00 1973","LeWitt, Sol"
ATSLN78Z,Somata,,,,"Lange, Gerald"
L8RU7JQF,"Sombras rojas.",0-89822-076-9,,"1999-00-00 1999","O, Mr; Workshop, Visual Studies; Deschamps, F"
V8GA3YS9,"Some (m)other stories, a parent(hetic)al tale",1-887040-11-0,,"1995-00-00 1995","Flax, Carol; Workshop, Visual Studies; Photography, Southeast Museum of"
J2385L6U,"Some Belsunce apartments",,,"2008-00-00 2008","Gasc, Anne-Valérie"
3ZTSKZSF,"Some broken windows",,,"1993-00-00 1993","Higgs, Matthew; Imprint 93"
U6I7S3FK,"Some disordered interior geometries",,,"1981-00-00 1981","Woodman, Francesca"
HNF7SJPC,"Some Las Vegas strip clubs",978-0-9562579-0-1,,"2009-00-00 2009","Cook, Julie; Davies, Paul"
GKHBC5FN,"Some Los Angeles apartments",978-3-9812284-9-6,,"2009-00-00 2009","Doeringer, Eric"
H9D9A9S8,"Some Los Angeles apartments",,,"2011-00-00 2011","Johannsson, Sveinn Fannar"
ZIKLIUXS,"Some Los Angeles apartments",,,"1970-00-00 1970","Ruscha, Edward"
RAB6SKMW,"Some of the buildings on the Sunset Strip",,,"2008-00-00 2008","Sowden, Tom"
RUT9L8JC,"Some places to visit",,,"1975-00-00 1975","Tremlett, David"
C5FC9WA6,"Some recent happenings",,,"1966-00-00 1966","Kaprow, Allan"
TH3YPZMM,Sometexts,,,"1982-00-00 1982","Nannucci, Maurizio"
NR8LLKEK,"Something different to do",,,"1977-00-00 1977","Visual Studies Workshop; Swartz, Joel"
QRNFT6A6,"Something for nothing: a department store of a different order",,,"1982-00-00 1982","McGee, Micki; Mandeville Art Gallery"
TSQYIZHA,"Sometimes we all do",,,"1988-00-00 1988","Tremlett, David"
FWT3L3RQ,Song,,,"1983-00-00 1983","Stellas, Zacharias"
PZU826MZ,"Song for any voice(s) and instrument(s): graphis 192b",,,"1983-00-00 1983","Higgins, Dick"
RQLAUD8A,"Sonnet Ninety-four: Runes and Nonentity",,,"1991-00-00 1991","Tovish, Nina"
FWM4R7ZV,Sontagbuch,,,"0000-00-00 c1980","Huegli, Regula"
VBBTJ22F,"Song lines",,,"1993-00-00 1993","National Museum of Women in the Arts (U.S.); National Museum of Women in the Arts (U.S.); Harlan, Susan; Library Fellows"
TGKMIA82,"Song of the skylark",,,"1982-00-00 1982","Fulton, Hamish"
J7X3CPIP,"Soul & psyche",0-89822-121-8,,"1998-00-00 1998","Rosenthal, Barbara"
ZQWN2K7F,"Sound Poesie sonore [eine Auftragsproduktion der Inter-Continental Hotels Berlin zum 22. Februar 1991","978-3-928210-00-3 978-3-928210-01-0","OCLC: 75400672","1991-00-00 1991","Williams, Emmett; Heidsieck, Bernard"
C4NIKENC,"South America, 1972.",,,"1972-00-00 1972","Long, Richard"
BFXZ989G,"South West coast of England",,,"1970-00-00 1970","Hemsworth, Gerard; X-One (Antwerp, Belgium); Nigel Greenwood Gallery"
23PUH42L,"Southerly volumes",,,,"Van Houten, Lori"
F28ZPTNQ,Souvenir,,,"2003-00-00 2003","Weber, Marshall; Wagner, Mark; Booklyn Artists Alliance; Mees, Amy"
TQS5QUKA,"Souvenirs de jeunesse interpretes par Christian Boltanski",,"[10] leaves : chiefly ill. ; 23 cm.","1975-00-00 1975","Boltanski, Christian"
W48KLTKW,"Space + time","0932526942 (pbk.) : $22.95",,"2002-00-00 2002","Leslie, Ken"
X9EIH5A4,"Space atlas: visions, charts, maps, plans, reflections",,,"1971-00-00 1971","Atchley, Dana; Ace Space Company"
9HMXSPJ7,Raum,,"OCLC: 836409025","1977-00-00 1977","Gappmayr, Heinz"
2YIMGHU3,"Ravaged with joy: a record of the poetry reading at the University of California, Davis, May 16, 1975",978-0-924433-06-1,"OCLC: 50476803","1998-00-00 1998","Press Collection (Library of Congress); Price, Robin; Everson, William; Shinohara, Keiji"
KJTNXMKH,"Raw notes; documents and scripts of the performances: Stars, Moveyhouse, Massage, The typewriter,",0-919616-01-1,,"1973-00-00 1973","Oldenburg, Claes"
ZWYZQMFU,"Ray gun poems",,,"1960-00-00 1960","Oldenburg, Claes"
45D53ES9,Re-visions,978-0-88910-080-0,,"1978-00-00 1978","Resnick, Marcia"
MIS8VZ7H,"Reading Dick and Jane with me","0-89822-059-9 978-0-89822-059-9",,"1989-00-00 1989","Sligh, Clarissa T"
W4PTK73W,"Reading/work-pieces manuscript",,,"1965-00-00 1965","Køpcke, Arthur"
WSRXHGL8,"Real Estate Opportunities",,,"2011-00-00 2011","Burton, Wendy"
J6XZDP9V,"Real estate opportunities",,,"2009-00-00 2009","Doeringer, Eric"
NCXQK5MU,"Real estate opportunities: a 2010 international investment guide",,,"2010-00-00 2010","Shaffer, Travis"
4QDIYC83,"Real family stories",,,"1982-00-00 1982","Turyn, Anne"
PUN6S72F,"Real fiction: an inquiry into the bookeresque","0-89822-052-1 978-0-89822-052-0",,"1987-00-00 1987","Stokes, Telfer; Douglas, Helen"
58NRJU7W,"Real lush",,,"1981-00-00 1981","Osborn, Kevin"
JRKUCHXN,Reality,,,"1972-00-00 1972","Kozłowski, Jarosław"
I4AA2Y6Y,Rebondissements,,,"1977-00-00 1977","Buren, Daniel"
SERETVAK,"Reboundings : an essay",,,"1977-00-00 1977","Buren, Daniel; Hunt, French Philippe"
2Y8PR5PM,"Recherche et présentation de tout ce qui reste de mon enfance.",,,"1969-00-00 1969","Boltanski, Christian"
2DIJJUMU,"Rechtsschreibung, ego. & cetera",,"OCLC: 58042736","1971-00-00 1971","Gerz, Jochen"
A47C4CFB,"Reconstitution de gestes effectués par Christian Boltanski entre 1948 et 1954.",,"OCLC: 30942015","1970-00-00 1970","Boltanski, Christian"
Q9NU7DFY,"Record II for Roger Shattuck: a happening by Allan Kaprow : breaking big rocks, photographing them, silvering big rocks, photographing them, scattering the photos with no explanation.",,"OCLC: 77907145","1968-00-00 1968","Kaprow, Allan"
NVSSHBMG,"Records (after Ed Ruscha)",,,"2011-00-00 2011","Doeringer, Eric"
W7FQS2CM,"Recto, Verso",,,"1983-00-00 1983","Devolder, Eddy"
6PPPHK8T,"Recto, verso",,,"1971-00-00 1971","Gerz, Jochen"
A5XTVVQ4,Recueil,,,"1982-00-00 1982","Pontet, Anne"
5998MJWV,Recumbent,"0-89822-093-9 978-0-89822-093-3",,"2006-00-00 2006","Visual Studies Workshop; Thompson, Cynthia Nourse"
Z545UYAX,"Red file cabinet.",,,"1970-00-00 1970","Gormley, Tom"
TRZBI5YV,"Red wedge",,,"1981-00-00 1981","Rolfe, Nigel; ACME Gallery"
WF2NNLA8,"Red, blue and yellow lines from sides, corners and the center of the page to points on a grid: Israel Museum, Jerusalem, September 1975",,,"1975-00-00 1975","LeWitt, Sol; Muzeʼon Yiśraʼel (Jerusalem)"
AMG5ECK3,Redwing,,,,"Bryan, Jack"
IFZG7ZC6,"Reecriture manuscrite de ""Les dispositifs pulsionnels"", de J.F. Lyotard.",,,"1981-00-00 1981","Marcoux, Dominique"
5UZ43JIZ,Refer,978-2-918016-03-8,"OCLC: 822817972","2009-00-00 2009","Downsbrough, Peter"
GASAMI2P,"Refer vol.2",,,"2009-00-00 2009","Downsbrough, Peter"
8M3BNIGS,Regroup,,"OCLC: 83141937","1994-00-00 1994","Downsbrough, Peter; Buyse, Alain"
A9A6SCSQ,Relation,1893125020,,"1999-00-00 1999","Lovett, Ann; Workshop, Women's Studio"
KL4S8PQK,"Relative to hanging = svarende til haengning = svarende til hengning = vardandi hengingu = svarende till hängning = syyllistynyt hirttämiseen",,"ID: VCU_ALMA21375341890001101","1975-00-00 1975","Weiner, Lawrence"
IRG592MS,Release,,,"1988-00-00 1988","Beube, Douglas"
Z4TN3XXA,"Relies pleine peau",,,"1983-00-00 1983","Blondeau, Pierre"
4MDCCT4Q,Remains,"0-89822-088-2 978-0-89822-088-9",,"2004-00-00 2004","Lovett, Ann"
EPPMQWZ3,Remember,,,,"Jackman, Sandra"
LPY655DY,"Remember Gustav Theodor Fechner.",,,"1992-00-00 1992","Vries, Herman de"
D5FKPEIL,Remember!,,"Additional WorldCat entry: https://www.worldcat.org/title/remember-26-dessins-de-frans-masereel-faits-en-1944-et-1945/oclc/637847533","1946-00-00 1946","Masereel, Frans"
E62R9QS4,Remembrance,1-893125-18-1,,"2003-00-00 2003","Workshop, Women's Studio; Mohns, J"
3QZ2F4SX,"Remote control power, cultures, and the world of appearances",978-0-585-00339-9,,"1993-00-00 1993","Kruger, Barbara"
CXR8LHZQ,"Report = Rapport: 1976-77",,,"1977-00-00 1977","Coutellier, Francis"
FCQ6HFZP,"Reporters notebook: drawings made in Greece, Summer 1981",,,"1984-00-00 1984","Marden, Brice"
RKZEL6XH,"Reports of worldwide visual diseases 2000 = Berichte über weltweite visuelle Krankheiten",978-3-926820-33-4,,"1995-00-00 1995",Hausmeister
32EXPVIZ,"Repro memento",,,"1980-00-00 1980","Osborn, Kevin"
5AEC6HA4,Reptiles,,,"1995-00-00 1995","Rosenberg, Maddy; Free Library of Philadelphia; Print and Picture Collection"
QCEKP8PA,Requiem,,,"1989-00-00 1989","Chen, Julie; Berlioz, Hector"
R3VNVYQ8,Requiem,,,,"Hamill, Sam; Tree, Swenson"
DSZWDWVM,"Requiem pour un signet",,"OCLC: 693376975","1979-00-00 1979",Ramsa
3TFCLBQL,"Research at the Stedelijk",,"OCLC: 63828793","1971-00-00 1971","Filliou, Robert"
NDCVR7R9,"Réserves, la fête de Pourim",978-3-7204-0058-9,,"1989-00-00 1989","Boltanski, Christian; Zutter, Jörg"
VSJLJPUG,Reset,978-2-912483-02-7,"OCLC: 84205722","1998-00-00 1998","Downsbrough, Peter"
NPILHBCK,Residue,,,"2003-00-00 2003","Chiarlone, Rosemarie; Weiner, Susan; Bienes Center for the Literary Arts; Florida Center for the Book; Florida Artists' Book Prize"
3PIJIKIX,"Resistance is useless: portraits of slaves from the British West Indies",,,"2004-00-00 2004","Press Collection (Library of Congress); Wakefield, D. R; Chevington Press"
79IFT9FG,"Rest Room World",,,"1988-00-00 1988","Giordano, Vin"
F5JYEUIR,Restless,,,"1980-00-00 1980","Tremlett, David; Waddington Galleries"
T443AZ2X,"Reverend Jen's Really cool neighborhood ; Reverend Jen's Les Misrahi","0-89439-011-2 978-0-89439-011-1",,"2003-00-00 2003","Jen, Saint Reverend"
VQHGXC2P,"Reves et verts et voiles",,,"1982-00-00 1982","Bayard, Stephane"
P3T4YANB,"Rex reason",1-870699-13-0,,"1994-00-00 1994","Patterson, Simon"
7Y67YMTU,"Rez out",,,"1988-00-00 1988","Osborn, Kevin"
NM8P6AT8,"Richard Long : [an exhibition held at the] Scottish National Gallery of Modern Art, Edinburgh, July-August 1974.","0950392308 :",,"1974-00-00 1974","Long, Richard; Art, Scottish National Gallery of Modern"
TQ3XXEPB,"Richard Long Skulptures: England, Germany, Africa, America, 1966-1970.",,,"1970-00-00 1970","Long, Richard; Cladders, Johannes"
NJ8EEDVC,"Richard Long, Dartmoor stones: a calendar for 1987.",978-0-947564-09-4,,"1986-00-00 1986","Long, Richard; Anthony d'Offay (Firm)"
EWMR4ZTL,"Richard Long: rain dance.",,,"1970-00-00 1970","Long, Richard"
LG2FE56M,"Richard Prince, jokes, gangs, hoods",,,"1990-00-00 1990","Prince, Richard"
X4UAGICF,"Richard Tuttle: Triangles, works 1964-1985 : Two pinwheels, works 1964-1985","978-0-905263-75-5 978-0-947912-35-2",,"1985-00-00 1985","Tuttle, Richard; Cunnick, Elisabeth; Institute of Contemporary Arts (London)"
EGUTVYB9,Rim,,,"2000-00-00 2000","Campbell, Susan Goethel"
P4QFB6FR,Rimbaud,,,,"Boden, Jim"
JS5KXF9R,"Rise: Governors Bay Sept/Nov 2000",,,"2003-00-00 2003","Van Vliet, Claire; Loney, Alan; Holden, Audrey; Manley, Fletcher"
XG6CST9T,"Rising, converging",,,"1988-00-00 1988","Nexus Press; Meador, Clifton"
UXMR5RQV,"River Avon book",,,"1979-00-00 1979","Long, Richard"
9UPQ8AEY,"River of stars",,,"1994-00-00 1994","Chen, Julie; Hutchins, Edward H"
V7HVW6ZV,"River stairs",,,"2002-00-00 2002","Bush, Tracey"
FY72S6FG,"Road test",,,"2000-00-00 2000","Carlson, Corinne; Hlady, Marla; Henderson, Karen"
XWGFLMTS,"Roads and paths: twenty walks, 1971-1977, and eight photographs of roads","3-921375-29-0 978-3-921375-29-7",,"1978-00-00 1978","Fulton, Hamish"
SFI5SMXZ,"ROAR!: the Paper Tiger television guide to media activism.",978-0-9630999-3-8,,"1991-00-00 1991","Wexner Center for the Arts; Paper Tiger Television Collective (Firm)"
MUS2CDV5,"Robin Redbreast's territory/sculpture 1969: April-June = Domaine d'un rouge-gorge/sculpture 1969 : avril-juin = Rotkehlchenterritorium/Skulptur 1969 : April-Juni",,,"1970-00-00 1970","Siegelaub, Seth; Dibbets, Jan"
34HCC27D,"Rochester's Love Book or Book of Ashes",,,"1979-00-00 1979","Chiasson, Hermenegilde"
4E3VD6PK,"Rock Rodondo: sketches third & fourth of ""The Encantadas""",,,"1981-00-00 1981","Keller, Ronald; Melville, Herman; Melville, Herman"
X6PZJM6Q,"Roll poster",,,"1980-00-00 1980","Sanguineti, Federico"
8SS3Q46M,Rollen/architectonica,,"OCLC: 901961865","1983-00-00 1983","Downsbrough, Peter"
S9KYVWJ9,"Roman Hypergraphique",,,"1950-00-00 1950","Lemaitre, Maurice"
5VJAIYYH,"Romances, emblems, enigmas",,,"1980-00-00 1980","Finlay, Ian; Press, Wild Hawthorn"
JEMJ588G,"Roodborst territorium: sculptuur 1969, april-juni. Robin Redbreast's territory; sculpture 1969. Domaine d'un rouge-gorge: sculpture 1969. Rotkehlchenterritorium: Skulptur 1969.",,,"1970-00-00 1970","Dibbets, Jan"
M8FMTFRL,"Rosa damascena",,"OCLC: 501449249","1990-00-00 1990","Vries, Herman de"
EF2C3DUR,"Rosa damascena",,"OCLC: 906906323","1984-00-00 1984","Vries, Herman de"
8CIATGIU,Rotations,,,"1978-00-00 1978","Lyons, Joan"
Z4YRZ9FD,"Rough ride: works made in Africa, Australia, Mexico",978-2-85850-306-3,,"1985-00-00 1985","Tremlett, David; Musée national d'art moderne (France); Arts Council of Great Britain"
D259N8KP,"Try Patagonia",,,"1994-00-00 1994","Peter, Sarah"
6HKS36ZI,"Red Shutters",,,"1994-00-00 1994","Viguers, Susan"
KE2649TF,"Satanic loves",,"OCLC: 1049051909","1993-00-00 1993","Women's Studio Workshop; Becerra-Cano, Margarita"
JB4MGWDZ,"Daddy was King.",,"OCLC: 1035970770","1992-00-00 1992","Kaplan, Rochelle Rubinstein"
XRV4N5ZG,"Owls Are a Hoot",,,"2002-00-00 2002","Engelbart, James"
MEHVGCG3,"Kywn, Canine, Canis",,,"1997-00-00 1997","Engelbart, James"
MGTQEXP8,"Homage to Susan",,,"2006-00-00 2006","Ende, Arlyn"
I5MZAVTU,"Byzantine Binding Model",,,"2005-00-00 2005","Embree, Anna"
W2W5MC3J,"Circulatory Activities",,,"2004-00-00 2004","Elsas, Julia"
6AHR7CCZ,"The Reader",,,"2006-00-00 2006","Elmer, Bridget A."
HT3NV2GU,Dialogue,,,"2005-00-00 2005","Eller, Evelyn"
RAABNHTU,"Feathers and Findings",,,"2003-00-00 2003","Dunaway, Nancy"
4V4HSS8S,"The Starr Report: Beat yourself Up, America!",,,"1998-00-00 1998","Drendel, William"
DDSQQ3A9,"Egyptian Spell Book",,,"2004-00-00 2004","Doroshow, Dayle"
JXBB2WGU,"Mind Map",,,"2000-00-00 2000","Doroshow, Dayle"
3PAAPZFW,Meditations,,,"2004-00-00 2004","Doolittle, Mark; Doolittle, Kathy"
CUJJH8BU,Raft,,,"2003-00-00 2003","Detrani, Geoffrey"
E4U5KUWK,Nebbia,,,"2004-00-00 2004","Deeg, Cynthia Lollis Daniela"
RPXZT682,Relinquo,,,"2005-00-00 2005","Deeg, Cynthia Lollis Daniela"
B7BUNDVR,"Blank Book with Pop-Up Slip Case",,,"1999-00-00 1999-2006","DeAngelis, Anita M."
T7R7RAXM,"Banana-Seat Biking",,,"2000-00-00 2000","DeAngelis, Anita M."
IM87258D,"Ladybug, Ladybug",,,"2005-00-00 2005","Dean-Moore, Stephanie"
MWMFGWSQ,Willow,,,"2003-00-00 2003","De Haan, Jane"
55RSMPWZ,"The Winter Palace",,,"2006-00-00 2006","Collard, Susan"
EMQI4CN9,"Maps, Markers and The Territory",,,"2005-00-00 2005","Dancik, Robert"
8MSGRPKQ,"Three Cages",,,"1992-00-00 1992","Cutler-Shaw, Joyce Arlene"
DSTXT2DG,"Birdism Roulette",,,"2005-00-00 2005","Cushman, Kerri L."
DJ2DF9U8,"Ti (Tea)",,,"2006-00-00 2006","Crossley, Heather"
67TE4R5E,"Air born",,"OCLC: 1008301038","1994-00-00 1994","Women's Studio Workshop; Kresge, Ann M; Kennedy, Melinda; Streeter, Tal; Mossybrook Press"
HM5RWFW7,"Moroccan Sketchbook",,,"1993-00-00 1993","Sanders, Rhea"
TTAWWIIV,"The Body temple.",,"OCLC: 29968066","1994-00-00 1994","Davidson, Laura"
F8KGDWDS,"More ink",,"ID: VCU_ALMA21400682980001101","1989-00-00 1989","Iott, Anne S."
BLS98UWB,"You waters!",,"[11] leaves : col. ill. ; 25 cm.","0000-00-00 c1990","Bucholz, Sue"
IW67WSIE,"Quercus psalter.",,,"1994-00-00 1994","Robinson, Sue Ann; Queen Beach Printers; National Museum of Women in the Arts (U.S.)"
3DPAAM2B,Ratso,,,"1989-00-00 1989","Lederman, Stephanie Brody"
AQWM6ERW,"The circus of most inventions",,"Library has no. 17 of an edition of 90 copies, signed ""Shelley Hoyt 1984.""","1984-00-00 1984","Hoyt, Shelley"
EB5IIDFV,"Seven Diddly Sins",,"OCLC: 78095648","1993-00-00 1993","Shenk, Genie"
UV4K5ENT,"Collage Sketchbook",,,"1992-00-00 1992","Schoettler, Ellouise"
AKTE5BXN,"Hotel Dieu",,,"1989-00-00 1989","Saar, Lezley"
