canonicalKey,canonicalLib,held,sourceKeys,title,date,publisher,place,ISBN,ISSN,language,numPages,edition,series,seriesNumber,callNumber,url,extra,shortTitle,creators
ZEHZJ85N,3,,3:ZEHZJ85N; 2:NQFZTZC7,The infinite between us,2011-00-00 2011,INK-A! Press,"Portland, OR",,,,,,,,,,"""This book was conceived as a residency project for the Atelier Vis-Ã -Vis in Marseille, France. It was printed on Akatosashi paper in an edition of 20 copies and completed during the spring and summer of 2011 by Inge Bruggeman. The imagery was printed on a Ledeuil etching press and a Vandercook SP15 repro proof press ... The text was letterpress printed in Inge's studio in Portland, Oregon on a Vandercook 219AB, where the binding work was also completed.""–Colophon.; The map imagery for this book was inspired by a collection of books given to me by my father on the 18th century sea explorer Jean-FranÃ§ois Galaup de LapÃ©rouse ... The book is about our use of language to know or understand something. Being a cultural construct however, language is not truly an objective or complete way of knowing something. This project maps the spaces left between the known and unknown.–Artists' website.; Sewn binding, letterpress printed cover with title and three die-cuts, in tri-fold paper wrap with letterpress printed title.; Signed by the author; Copy 18 of 20",,Inge Bruggeman; INK-A! Press
A6XLX5TZ,3,,3:A6XLX5TZ; 2:VDJ5DGJS,The infuriating glass-bound book,,,"Athens, GA",,,,,,,,,[No WorldCat record found 5/8/20],,,William J. Ritchens
4WH9YSGS,3,,3:4WH9YSGS; 2:DX9P5NSS,The inheritance and other stories,1987-00-00 1987,Red Shirt Press,Tampa,,,,,,,,,,ID: VCU_ALMA21404677980001101,,Roger Palmer
HCXPWKCX,3,,3:HCXPWKCX; 2:U5NU33B2,The inner landscape and the machine: a Visual Studies Workshop traveling exhibition of the work of Sonia Landy Sheridan.,1974-00-00 1974,The Workshop,"Rochester, N.Y.",,,English,,,,,,http://www.worldcat.org/oclc/3979000,Additional WorldCat record available,The inner landscape and the machine,Visual Studies Workshop; Sonia Landy Sheridan
H9EK7CIA,3,,3:H9EK7CIA; 2:8HEDI23G,The intellectual life of the ruling class,0000-00-00 N.d.,Art-Language,Coventry,,,,,,,,,,,,Michael Baldwin; Harold Hurrell; Mel Ramsden
RKXCM4H5,3,,3:RKXCM4H5,The internal objects,2013-00-00 2013,"[Houston?] : Future Plan and Program, [2013]",,978-0-9833815-8-7,,,,,,,,https://catalog.lib.unc.edu/catalog/UNCb9750793,,,Szu-Han Ho
QTK7UVBT,3,,3:QTK7UVBT; 2:GXT4R3D3,The Intersection,,[Japan?] : The artist 2011.,,,,,[32],,,,,,,,Kyoko Matsunaga
3NS9CRRF,3,,3:3NS9CRRF; 2:IJAN968A,The Irene Dogmatic paper doll book,1980-00-00 1980,Publisher not identified,Place of publication not identified,,,,,,,,,,ID: VCU_ALMA21401565100001101,,Irene Dogmatic
7CP235WS,3,,3:7CP235WS; 2:Q4WDVJB8,The Jeff Koons handbook,1992-00-00 1992,Anthony d'Offay Rizzoli.,London ; New York,978-0-8478-1696-5,,English,,,,,,http://www.worldcat.org/oclc/27977163,Additional WorldCat records available,,Robert Rosenblum
8SYKZJLB,3,,3:8SYKZJLB; 2:AV8X82M5,The jet age compendium : Paolozzi at Ambit : [1967-1980].,2009-00-00 2009,Four Corners,London,0-9545025-8-2,,,,,,,,,,The jet age compendium,David Brittain; Eduardo Paolozzi
CCIV94VQ,3,,3:CCIV94VQ,The Jewelry Box,2000-00-00 2000,,"Asheville, North Carolina",,,,,,,,,[No WorldCat records found 11/16/21],,,Laurie Corral
4LK4QA8S,3,,3:4LK4QA8S; 2:C4SSJ243,The journey is the destination : the journals of Dan Eldon,,San Francisco : Chronicle Books c1997.,,0-8118-1586-2 978-0-8118-1586-4,,,"12 p., [212] p. of plates : ill. (some col.), col. ma",,,,,,,,Kathy Eldon
2G8EYYKM,3,,3:2G8EYYKM; 2:PE7CC66P,The journey of the guitar: a portrait of Pepe Romero in his own words,1999-00-00 1999,"Robin Price, Publisher","Middletown, Conn.",978-0-924433-07-8,,"Chiefly in English, some parts in Spanish.",,,,,,http://www.worldcat.org/oclc/43078621,OCLC: 43078621,The journey of the guitar,Pepe Romero; Robin Price; James W. Pitts
QFYGZM3A,3,true,3:QFYGZM3A; 2:PG5449W4; 1:7X2BWWRD,The jumblies,2004-00-00 2004,Il Buon Tempo,Milano,,,,,,,,,,,,Edward Lear; Silvana Amato; Angela Liguori; Fabian Negrin; Lucio Passerini
AX78BBV9,3,,3:AX78BBV9; 2:3H4HR9QB,The Jungle Book,1973-00-00 1973,Internat. Artist's Cooperation,Friedrichsfehn,,,,,,,,,,,,Felipe Ehrenberg
9TNPAPFD,3,,3:9TNPAPFD; 2:96FQB3ZC,The János book,2008-00-00 2008,Alex Appella,"San Antonio de Arredondo, Argentina",,,English,,,,,,http://www.worldcat.org/oclc/71754650,OCLC: 71754650,,Alex Appella; Transient Books
SDERJC7M,3,,3:SDERJC7M; 2:4F5PWSXM,The Killing of Nettie Love,,Santa Barbara CA : Mudborn Press 1983.,,,,,[34],,,,,,,,Sam Erenberg
ZU4KHA9D,3,true,3:ZU4KHA9D; 2:I3IUWFJ8; 1:54B9KKC3,The king of things = El rey de las cosas,2001-00-00 2001,"Self Help Graphics & Art, Inc.","East Los Angeles, CA",,,,,,,,,,,,Artemio Rodríguez; Mario Rufino
SBKMT5VL,3,,3:SBKMT5VL; 2:7X27HKAP,The Kingsboro press,,Brooklyn NY: The Kingsboro Press 2007],,,,,1 v. (unnumbered),,,,,,,,Megan Plunkett
UY5427FU,3,,3:UY5427FU; 2:PQGPUBKE,The knight's castle : a pop-up book,1994-00-00 1994,Golden Books Western Pub. Co.,New York,0-307-17626-6,,,1 v. (un; 4,,,,,,"Cover title; ""Ages 4-7.""",,Robert Sabuda
8QWIU42E,3,,3:8QWIU42E; 2:3XDEXKDM,The Komodo Dragon,,Purgatory Pie Press,"New York, NY",,,,,,,,,,http://www.worldcat.org/oclc/9813374,,Purgatory Pie Press
ZAPMBGE3,1,true,1:ZAPMBGE3,"The land, the man, the machine",2013-00-00 2013,"Columbia College, Center for Book and Paper Arts",Chicago,,,English,,,,,N7433.4.B837 L28 2013,https://catalog.lib.unc.edu/catalog/UNCb8167407,,,Heather Buechler
PLEP46SQ,3,,3:PLEP46SQ; 2:GQBKTHD6,The last french-fried potato: and other poems,1967-00-00 1967,Something Else Press,New York,,,English,,,,,,http://www.worldcat.org/oclc/869018810,Additional worldcat records available,The last french-fried potato,Emmett Williams
WNSCPXHN,3,,3:WNSCPXHN; 2:F63PGN2F,The least painful compromise,2008-00-00 2008,,,,,English,144,,,,,http://www.worldcat.org/oclc/266065993,OCLC: 266065993,,Brandon Graham
T7XTTP2B,3,,3:T7XTTP2B; 2:6BIJHZQT,The left-handed Punch,1986-00-00 1986,Circle Press,"Guildford, Surrey",978-0-901380-56-2,,English,,,,,,http://www.worldcat.org/oclc/17766376,,,Roy Fisher; Ron King; Circle Press; Press Collection (Library of Congress)
U45S2SWB,3,,3:U45S2SWB; 2:GBSMI8CE,The Legacy of Scheherazade,2002-00-00 2002,,,,,,,,,,,http://www.worldcat.org/oclc/1105038864,,,Donatella Franchi
58TAUC8I,3,,3:58TAUC8I; 2:GJCHW6PD,The lending library,0000-00-00 c1996,Never Mind the Press,"Berkeley, CA",,,,,,,,,,1 v. : col. ill. ; 17 cm.,,Alisa Golden
IHK96QIZ,3,,3:IHK96QIZ,The lending library,1996-00-00 1996,Never Mind the Press,"Berkeley, CA",,,English,,,,,,http://www.worldcat.org/oclc/35185311,OCLC: 35185311,,Alisa J Golden; Never Mind the Press (Firm)
B247CH69,3,,3:B247CH69; 2:E2Z3Z2X7,The level of water = De waterstand,1978-00-00 1978,Vereniging voor het Museum van Hedendaagse Kunst te Gent,Ghent,,,Text in English and Dutch.,,,,,,http://www.worldcat.org/oclc/835506449,Additional WorldCat records available,,Lawrence Weiner
S2TJIVE6,3,,3:S2TJIVE6; 2:H2THN4VU,The Liberated page: a Typographica anthology,1987-00-00 1987,Bedford Press,San Francisco,0-938491-05-9 978-0-938491-05-7 0-938491-06-7 978-0-938491-06-4,,English,,,,,,http://www.worldcat.org/oclc/993539429,,The Liberated page,Herbert Spencer
AXJV4JP4,3,,3:AXJV4JP4; 2:NDGD2K9P,The library project,0000-00-00 c2001,Temporary Services,"Chicago, IL",,,,24,,,,,,,,Temporary Services
4N6C5WXA,3,,3:4N6C5WXA; 2:PW7VXTXH,The Little Book of Fact and Fiction,,,New York,,,,,,,,,http://www.worldcat.org/oclc/80534566,,,Roz Chast
SHMRFI6Y,3,,3:SHMRFI6Y; 2:X38SSEKB,The little book of slavery,2012-00-00 2012,Strong Silent Type Press,"St. Paul, MN",,,,,,,,,,ID: VCU_ALMA21444446210001101,,Fred Hagstrom
KYN4AXC7,3,,3:KYN4AXC7; 2:DTDKRIMR,The little people of America 1971 : a limited edition folio,,[Buffalo N.Y.] : [Les Krims] 1972.,,,,,[24] leaves of,,,,,,,,Les Krims
4MWZWIGW,3,,3:4MWZWIGW; 2:H7CG4D78,The lively dance,1983-00-00 1983,Publisher not identified,Place of publication not identified,,,,,,,,,,ID: VCU_ALMA21362298980001101,,Anne-Catherine Fallen
2UUMNFE6,3,,3:2UUMNFE6,The local desk,1996-00-00 1996,Never Mind the Press,"Berkeley, Calif.",,,English,,,,,,http://www.worldcat.org/oclc/35998596,OCLC: 35998596,,Alisa J Golden; Never Mind the Press (Firm)
QW7UDC24,3,,3:QW7UDC24; 2:AAHSXI63,"The location of eight points: [exhibition] at the Max Protetch Gallery ... Washington, D.C ... starting Saturday, April 6, 1974",1974-00-00 1974,Max Protetch Gallery,"Washington, DC",,,English,,,,,,http://www.worldcat.org/oclc/5106722,,The location of eight points,Sol LeWitt
4Q7TMQN4,3,,3:4Q7TMQN4; 2:W5AW9DXF,The location of lines,1974-00-00 1974,Lisson Publications,London,,,English,,,,,,http://www.worldcat.org/oclc/3593278,Additional WorldCat records available,,Sol LeWitt
5I6WDA32,3,true,3:5I6WDA32; 2:TPFGEV98; 1:AEL6GH6Q,"The location of straight, not-straight & broken lines and all their combinations.",1976-00-00 1976,John Weber Gallery,New York,,,,,,,,,http://www.worldcat.org/oclc/464136054,,,Sol LeWitt
EQLY6AGZ,3,,3:EQLY6AGZ; 2:D95F7AV4,The logical way to become an artist : mathematical reasoning and methodology on back,1992-00-00 1992,Angela Lorenz Artist Books,"Manchester, MA USA ; Bologna, Italy",,,,,,,,,,ID: VCU_ALMA21380554490001101,,Angela Lorenz
C4A66D77,3,true,3:C4A66D77; 2:928U6TT6; 1:XEL9V72U,The loneliest man in Missouri.,2010-00-00 2010,[Walker Art Center],"Minneapolis, Minn.",,,,,,,,,,,,Alec Soth
2JA5N96B,3,,3:2JA5N96B; 2:A53MWMKR,The long strange trip,1991-00-00 1991,the artist,"Tucson, AZ",,,,,,,,,,"Item consists of a suitcase containing 4 volumes of handwritten text, photocopies of photographs, maps and other materials.; Bracketed material taken from the invoice.",,Kate Drinan
PRHBB4JQ,3,,3:PRHBB4JQ,The looking book: a pocket history of Circle Press 1967-96,1997-00-00 1997,Circle Press Publications,London,978-0-901380-71-5,,English,,,,,,http://www.worldcat.org/oclc/946744052,OCLC: 946744052,The looking book,Cathy Courtney; Ron King; Gavin Martin; Thomas Manss; David Law; Ilana Fintz; Kelly De Castro; Celia Innes; Roy Fisher; Circle Press; Thomas Manss & Company; Arjo Wiggins Fine Papers
TESGQN5Q,3,,3:TESGQN5Q; 2:JUR3U2UE,The lookout: an excerpt from Five luminous towers,2001-00-00 2001,Popular Kinetics Press,Philadelphia,,,English,,,,,,http://www.worldcat.org/oclc/50044926,,The lookout,Carol June Barton
FI4FQEHE,3,,3:FI4FQEHE; 2:JVUX7QX6,The loss of presence the presence of loss,2014-00-00 2014,Onestar Press,Paris,,,,,First edition.,,,,,ID: VCU_ALMA21455800660001101,,Sam Falls
GB5JHIH3,3,,3:GB5JHIH3; 2:7N7DS5JS,The Lost Christmas gift,2012-00-00 2012,Princeton Architectural Press,New York,9781616891022 (alk. paper); 1616891025 (alk. paper),,,,1st,,,,,"ODID; Seventy years after his father left for the war in Europe to be a mapmaker, Emerson Johansson received a package that had been lost in the mail for decades. The parcel contained a most extraordinary gift: An exquisite book Johansson's father had lovingly made by hand, detailing an unforgettable adventure they shared together just months before hhis departure. This book is a faithful reproduction of the hand-crafted present Johansson's father sent him",,Andrew Beckham
LAIFRBQW,1,true,1:LAIFRBQW,The lottery project,2006-00-00 2006,R. Veroni,"Glasgow, Scotland?",,,English,,,,,N7433.4.V47 L67 2006,https://catalog.lib.unc.edu/catalog/UNCb5185185,,,Ral Veroni
BQHG9W6V,3,,3:BQHG9W6V; 2:5TRWTFUJ,The Lucy stories,1985-00-00 1985,Money for Food Press,New York,,,,,,,,,,ID: VCU_ALMA21360487370001101,,Brian Buczak
GDKGTGYD,3,,3:GDKGTGYD; 2:CIT8TPES,The lurky place,1978-00-00 1978,Lisson Gallery,London,,,English,,,,,,http://www.worldcat.org/oclc/48506423,Additional WorldCat records available,,Stephen Willats
J6DKVZN5,3,,3:J6DKVZN5; 2:D76VESHC,The M Book,2003-00-00 2003,Visual Studies Workshop,"Rochester, N.Y.",,,,60,,,,,[No WorldCat record found 5/8/20],,,"Amy ""Bonk"" Johnston"
85WQIHFK,3,,3:85WQIHFK; 2:XHPV7UJB,The mail order catalogue,,Amonte ON: [s.n.] 2000,,,,,,,,,,,1 v.: ill.; 12 cm.,,Annie Dunning
63J235R5,3,,3:63J235R5; 2:UAMGG2KU,The maker's hand : twenty books by Ken Campbell,2001-00-00 2001,K. Campbell,London,,,,,,,,,,ID: VCU_ALMA21350232250001101,,Ken Campbell
Q5V5EJLN,3,true,3:Q5V5EJLN; 2:CHK3E97J; 1:55AYQ227,The managerial guide to beating workers into submission,2002-00-00 2002,Kyle Bravo,"Baton Rouge, LA (822 Geranium St., Baton Rouge 70802)",,,,,,,,,,,,Kyle Bravo
ZN9SRJ7H,3,,3:ZN9SRJ7H,The mappist,2005-00-00 2005,,"San Francisco, California",,,,,,,,,[No WorldCat records found 12/07/21],,,David Hodges
MWI2WPGC,3,,3:MWI2WPGC; 2:2KWVUZP6,The marriage of Cathy Leaycraft and Daniel Ira Shapiro,,[s.l.]: [Cathy Leaycraft] 1989,,,,,,,,,,,1 sheet : ill.; 7 cm.,,Cathy Leaycraft
5873V6AG,3,,3:5873V6AG; 2:FFFASZGG,The Marsh Test,2002-00-00 2002,Visual Studies Workshop Press,Rochester,,,English,,,,,,http://www.worldcat.org/oclc/58051891,,,Sarah Bodman
2UWWKLLK,3,,3:2UWWKLLK; 2:UR5BJWRI,The Math of Mothers,,Helix Press,"Los Angeles, CA",,,,,,,,,http://www.worldcat.org/oclc/8860197,,,Laurel Beckman
4UB2P2GF,3,,3:4UB2P2GF; 2:HDD3GNVQ,The matrix,,[Atlanta Ga. : R. Laxson] c1980.,,,,,,,,,,,[25] leaves ; 12 x 37 cm.,,Ruth Laxson
45CJ9MHK,3,,3:45CJ9MHK; 2:THTJVNXZ,The McGinley Paper Co. sample book of faults,2007-00-00 2007,Center for Book Arts,New York,,,,,,,,,,ID: VCU_ALMA21400856590001101,,Sarah Nicholls
HLT6EJ2A,3,true,3:HLT6EJ2A; 2:ND8D4F8I; 1:XT3TVZK2,The meadow,2015-00-00 2015,Radius Books,Santa Fe,978-1-934435-96-0,,,,,,,,,,,Barbara Bosworth; Margot Anne Kelley
HL94BPGA,3,,3:HL94BPGA; 2:WDNJT38B,The mechanical ba,,[Leonia N.J.] : L. Morrison c2000.,,,,,,,,,,,[16] leaves : ill. ; 12 x 16 cm.,,Lois Morrison
644Z2IMB,3,,3:644Z2IMB; 2:B3C2HUWI,The Mechanics of Wishing,2002-00-00 2002,,,,,,,,,,,[No WorldCat record found 5/8/20],,,Robin Price
CP4CWSMP,3,,3:CP4CWSMP; 2:38RFJFTE,The mechanism of indifference,,[s.l.]: [s.n.] 1993,,,,,,,,,,,1 v.: ill.; 19.5 cm.,,Tanja Jaffe
X36TCQIB,3,,3:X36TCQIB; 2:ZZN2KMWX,The medium is the massage,1967-00-00 1967,Bantam Books,New York ; London ; Toronto,,,English,,,,,,http://www.worldcat.org/oclc/80436879,Additional WorldCat Records available,,Marshall McLuhan; Quentin Fiore; Jerome Agel
3KR6GEM2,1,true,1:3KR6GEM2,The mercenary,2019-00-00 2019,[Booklyn],"Brooklyn, NY",,,English,,,,,N7433.4.T756 M47 2019,https://catalog.lib.unc.edu/catalog/UNCb9519891,,,"Brian D., 1945- Tripp; Booklyn Artists Alliance"
JVAXT4IK,3,,3:JVAXT4IK; 2:MX7FS7MN,The metallization of a dream,1963-00-00 1963,Lion and Unicorn Press,London,,,English,,,,,,http://www.worldcat.org/oclc/17096543,,,Eduardo Paolozzi; Lawrence Alloway; John Munday
FAEMIDYN,3,,3:FAEMIDYN; 2:EZB5HVW8,The meteorite hunter,2014-00-00 2014,Format Editions,Twickenham,,,,,,,,,,ID: VCU_ALMA21454973900001101,,Alexandra Lethbridge
GBRL2J6M,3,,3:GBRL2J6M; 2:B5BPCF8N,The Mexican Dog-Tosser,1995-00-00 1995,L. Morrison,"[Leonia, N.J.]",,,English,,,,,,http://www.worldcat.org/oclc/32717297,,,Lois Morrison
R9R2NFIR,3,,3:R9R2NFIR; 2:9TIBV3V7,The midwestern book of the dead,2005-00-00 2005,Women's Studio Workshop,"Rosendale, NY",,,,,,,,,,ID: VCU_ALMA21372351290001101,,Erica Harris
FITC72N8,3,,3:FITC72N8; 2:RFT4N33N,The milk of amnesia,1985-00-00 1985,,,0-939784-11-4 978-0-939784-11-0,,English,,,,,,http://www.worldcat.org/oclc/994231130,,,Leandro Katz
ZQRJEQDG,3,,3:ZQRJEQDG; 1:T3RHQNQ9,The mirror of simple souls: an opera installation (libretto),2003-00-00 2003,One Crow Press : Literary Arts Institute of the College of St. Benedict,"St. Joseph, Minn.",,,English,,,,,,http://www.worldcat.org/oclc/55676654,OCLC: 55676654,The mirror of simple souls,Anne Carson; Kim Anno; Mary Jo Pauly; Marguerite Porete
ANLG9WWW,3,,3:ANLG9WWW; 2:3WZHHU3V,The Misfits,1995-00-00 1995,,,,,,,,,,,No WorldCat record found 1/25/20,,,Jenni Lukač
YWB3954W,3,true,3:YWB3954W; 2:3545348Q; 1:L3TS5FQB,The mission,2001-00-00 2001,Productiongray,Montréal,2-9805080-7-1,,,,,,,,,,,Gray Fraser
GXZ27VCP,3,,3:GXZ27VCP; 2:8EWS4KI6,The Mister Jesus Christ contest : a statement of intention,1970-00-00 1970,Publisher not identified,Place of publication not identified,,,,,,,,,,ID: VCU_ALMA21375335990001101,,Robert Delford Brown
6FI2H34X,3,,3:6FI2H34X; 2:MVCC8PXT,The Monty Cantsin songbook : a collaboration of ports,1978-00-00 1978,Analog Productions,San Francisco,,,,,,,,,,ID: VCU_ALMA21390747200001101,,Sue Fishbein
LAKLM7LC,3,,3:LAKLM7LC; 2:Q5JWN6SP,The moon has no weather,2013-00-00 2013,"Sarah Peters, Women's Studio Workshop","Rosendale, NY",1-893125-88-2 978-1-893125-88-9,,,16 unnumbered,,,,,,Includes bibliographical references.; ID: VCU_ALMA21441345060001101,,Sarah Peters
2XMU7DFB,3,,3:2XMU7DFB,"The Museum exhibits ""The Donkey and the Darling""",1979-00-00 1979,Museum of Modern Art,New York,,,English,,,,,,http://www.worldcat.org/oclc/78464934,OCLC: 78464934,,N.Y.) Museum of Modern Art (New York
NE8XM2LM,3,,3:NE8XM2LM; 2:6DPMCKIP,The Museum of Minimal Art presents recent works by Peter Fingesten,1976-00-00 1976,Absolute Zero Press,Place of publication not identified,,,,,,,,,,ID: VCU_ALMA21375350050001101,,Peter Fingesten
PJ337WJJ,3,,3:PJ337WJJ; 2:64UMC966,The Muxlows,1978-00-00 1978,Verlaggalerie Leaman,Darmstadt,,,,,,,,,,ID: VCU_ALMA21346892560001101,,Ulises Carrión
UACAKJKS,3,,3:UACAKJKS; 2:XN3BPN2U,The mystic lamb,1982-00-00 1982,Centre d'art contemporain,Genéve,,,English,,,,,,http://www.worldcat.org/oclc/715294130,,,Fulvio Salvadori; Jack Goldstein
67CQ4NGZ,3,true,3:67CQ4NGZ; 2:AM8QXQUE; 1:33JWVV7Q,The myth of the airborne warrior,2011-00-00 2011,Photoworks,Brighton,1903796458 (Cloth),,,,,,,,,,,Stuart Griffiths; Gordon MacDonald
JJ5Q5U6A,3,,3:JJ5Q5U6A; 2:AWJFUHPF,"The mythological travels of a modern Sir John Mandeville: being an account of the magic, meatballs, and other monkey business peculiar to the sojourn of Daniel Spoerri upon the Isle of Symi, together with divers speculations thereon",1970-00-00 1970,Something Else Press,New York,978-0-87110-041-2,,English,,,,,,http://www.worldcat.org/oclc/59098,OCLC: 59098,The mythological travels of a modern Sir John Mandeville,Daniel Spoerri; Emmett Williams
RATDCYUJ,3,,3:RATDCYUJ; 2:JE5EPKUV,"The myths of Babalon : thoughts during June 11th, 1992",1992-00-00 1992,Printer's Devil Pub,New York,,,,,,,,,,ID: VCU_ALMA21380591310001101,,Seth A. Doolin
R7TZW659,3,,3:R7TZW659; 2:WCX3AWSI,The Nam,1997-00-00 1997,Frith Street Books : Distributed by Frith Street Gallery,London,978-0-9514953-1-5,,English,,,,,,http://www.worldcat.org/oclc/231866311,,,Fiona Banner; Frith Street Gallery; Arts Council of England
ZC6PGQMG,3,true,3:ZC6PGQMG; 2:WAC9HG6I; 1:K856VISY,The nameless dead,2004-00-00 2004,PABA Publishing,New Haven,0-9755774-0-9,,,,,,,,,,,Clifton Meador
LJRAQL55,1,true,1:LJRAQL55,The Nazis,1999-00-00 1999,"Zurich, Switzerland: Edition Patrick Frey ; New York City : Distributed in North America by D.A.P. ; London : Distributed in Europe, Africa and Asia by Thames and Hudson",,,,English,,,,,N7433.4.U33 N39 1999,https://catalog.lib.unc.edu/catalog/UNCb3398760,,,"Piotr, 1968- Uklański"
FPWAMQM7,3,,3:FPWAMQM7; 2:KMZU58AZ,The neolithic adventures of Taffi-mai Metallu-mai: how the first letter was written and how the alphabet was made : Just so stories,1997-00-00 1997,Bieler Press,"Marina del Rey, CA",978-0-931460-30-2,,English,,,,,,http://www.worldcat.org/oclc/37210658,OCLC: 37210658,The neolithic adventures of Taffi-mai Metallu-mai,Rudyard Kipling; Gerald Lange; Robin Price; Allwyn O'Mara; Bieler Press
HK55V6FK,3,,3:HK55V6FK; 2:WR9HN7I5,The new American dream : something for everyone : the behavioral guide to a luxurious home,2010-00-00 2010,Printed Matter,New York,,,,,,,,,,ID: VCU_ALMA21450106750001101,,Fritz Haeg
7TPDQQC7,3,,3:7TPDQQC7; 2:PASXXNZX,The new five-foot shelf of books: memoir-novel,2003-00-00 2003,,,,,English,,,,,,http://www.worldcat.org/oclc/1110330193,OCLC: 183439611,The new five-foot shelf of books,Allen Ruppersberg; Charles William Eliot
UHGUWGUZ,3,true,3:UHGUWGUZ; 2:WACJA2K9; 1:LGHHN6E2,The new society for universal harmony,2005-00-00 2005,"Granary Books, Inc.","New York, NY",1887123679 (alk. paper),,,,1st ed.,,,,,,,Lenore Malen
CV466V8D,3,,3:CV466V8D; 2:CV43TZ4J,The New York hat line,1979-00-00 1979,Bozeaux of London Press,New York,,,English,,,,,,http://www.worldcat.org/oclc/8392943,Additional WorldCat records available,,Robert Kushner; Ed Friedman
I8B3A2YK,3,,3:I8B3A2YK; 2:UX59B84Z,"The New York Times, Buffalo Hunt 1971 Routine Disposal of Unwanted Game",1971-00-00 1971,Visual Studies Workshop,"Rochester, N.Y.",,,,38,,,,,[No WorldCat record found 5/8/20],,,John Wood
YB2KKU3K,3,,3:YB2KKU3K; 2:5G2JVGKB,The niche series,1990-00-00 1990,Visual Studies Workshop Press,"Rochester, N.Y.",0-89822-066-1 978-0-89822-066-7,,English,,,,,,http://www.worldcat.org/oclc/25875973,,,Beth Linn
W5G2IHBZ,3,,3:W5G2IHBZ,The Nightingale and the Rose,2005-00-00 2005,,"Fort Lauderdale, Florida",,,,,,,,,[No WorldCat records found 12/7/21],,,Linda K. Johnson
HSS4ZK43,3,,3:HSS4ZK43; 2:B9HDNRSG,The nomad's chair.,1998-00-00 1998,[Angela Lorenz],[Bologna],,,English,,,,,,http://www.worldcat.org/oclc/41650198,,,Angela Lorenz
3HFE75EE,3,true,3:3HFE75EE; 2:I3ZQ7BZT; 1:ZIK956Q3,The north wind and the sun,2016-00-00 2016,Conveyor Arts,New Jersey,,,,,[New edition].,,,,,,,Cathy McLaurin; publisher Conveyor Arts
VF5MHSKM,3,,3:VF5MHSKM; 2:F6JNZ8CJ,The north woods,1977-00-00 1977,Whitechapel Art Gallery,London,,,English,,,,,,http://www.worldcat.org/oclc/1114562518,,,Richard Long; Whitechapel Art Gallery
MK2IZCQ6,3,,3:MK2IZCQ6; 2:DRE7CSKF,The northwest mounted valise,,[Vancouver : Intermedia Press c1975],,0-88956-003-X,,,[52],,,,,,,,Stu Horn
YEWUK4N4,3,,3:YEWUK4N4; 2:RUQVHS73,The nuclear survival kit: they're juggling our genes,1982-00-00 1982,The author,New York,,,English,,,,,,http://www.worldcat.org/oclc/82850743,,The nuclear survival kit,Dona Ann McAdams
